latitude,longitude,utm_easting,utm_northing,utm_zone_number
37.28864284,127.1072752,332223.3166,4128572.462,
37.28863828,127.1072742,332223.2309,4128571.956,
37.28863372000001,127.1072728,332223.1029,4128571.451,
37.288628020000004,127.1072705,332222.8899,4128570.8189999997,
37.288622700000005,127.1072691,332222.76170000003,4128570.229,
37.288617380000005,127.1072681,332222.6758,4128569.639,
37.28860901,127.1072676,332222.6316,4128568.7109999997,
37.28859989,127.1072667,332222.5449,4128567.6999999997,
37.288594190000005,127.1072653,332222.4166,4128567.068,
37.28858773,127.1072634,332222.2458,4128566.352,
37.28858247,127.1072633,332222.2363,4128565.7679999997,
37.28857914,127.10726249999999,332222.1576,4128565.3989999997,
37.28857441,127.1072623,332222.137,4128564.8749999995,
37.28857004,127.1072614,332222.058,4128564.3899999997,
37.288566540000005,127.1072599,332221.9207,4128564.002,
37.28856392,127.10725920000002,332221.8616,4128563.7109999997,
37.28855919,127.10725640000001,332221.607,4128563.187,
37.288553930000006,127.1072538,332221.3718,4128562.605,
37.288549030000006,127.1072527,332221.2732,4128562.0609999998,
37.28854535000001,127.1072504,332221.0579,4128561.6539999996,
37.28854256,127.1072489,332220.9208,4128561.3439999996,
37.288540100000006,127.107246,332220.6667,4128561.0719999997,
37.28853835,127.1072428,332220.3738,4128560.8789999997,
37.2885366,127.1072393,332220.0614,4128560.6849999996,
37.288534150000004,127.1072365,332219.8073,4128560.414,
37.28853206,127.1072337,332219.5533,4128560.1819999996,
37.288529600000004,127.10723089999999,332219.2992,4128559.9099999997,
37.2885275,127.1072279,332219.0257,4128559.678,
37.288525400000005,127.1072246,332218.7327,4128559.445,
37.2885233,127.1072212,332218.4202,4128559.213,
37.288521720000006,127.10721710000001,332218.0493,4128559.039,
37.288520500000004,127.1072141,332217.776,4128558.9039999996,
37.28851893,127.10721079999999,332217.4832,4128558.73,
37.28851787000001,127.1072069,332217.1319,4128558.6139999996,
37.288516820000005,127.1072024,332216.7221,4128558.4979999997,
37.288516470000005,127.1071976,332216.293,4128558.46,
37.288520670000004,127.1072365,332219.8043,4128558.9189999998,
37.288516470000005,127.1072562,332221.578,4128558.4489999996,
37.28851332000001,127.10727,332222.82540000003,4128558.0969999996,
37.28851052,127.1072806,332223.7804,4128557.7849999997,
37.288507200000005,127.1072934,332224.9303,4128557.414,
37.28850211,127.10730610000002,332226.0797,4128556.8479999998,
37.288499140000006,127.10731630000001,332226.9957,4128556.516,
37.28849713,127.10732469999999,332227.7529,4128556.292,
37.288495340000004,127.10733049999999,332228.27760000003,4128556.0919999997,
37.28849848,127.1073106,332226.4779,4128556.4439999997,
37.28850028,127.10730029999999,332225.5531,4128556.6449999996,
37.288504540000005,127.1072795,332223.6787,4128557.122,
37.28850836,127.10726400000001,332222.2792,4128557.548,
37.28851532,127.10724820000002,332220.8555,4128558.323,
37.28851891,127.1072446,332220.5312,4128558.7219999996,
37.28852115,127.10724350000001,332220.4317,4128558.971,
37.288523850000004,127.10724150000001,332220.2573,4128559.2699999996,
37.28852654000001,127.1072404,332220.1578,4128559.5689999997,
37.288530140000006,127.1072393,332220.0586,4128559.968,
37.28853619,127.1072379,332219.9349,4128560.6399999997,
37.2885427,127.10723820000001,332219.96140000003,4128561.3619999997,
37.28854786,127.1072393,332220.0626,4128561.934,
37.28855437000001,127.1072402,332220.139,4128562.656,
37.28855954,127.1072407,332220.1902,4128563.229,
37.28856425000001,127.10724150000001,332220.2663,4128563.7509999997,
37.28856806,127.1072432,332220.4172,4128564.1739999996,
37.28857233,127.10724540000001,332220.6182,4128564.647,
37.288577720000006,127.1072474,332220.7944,4128565.244,
37.288582430000005,127.1072485,332220.8955,4128565.766,
37.28858849,127.10725149999999,332221.1719,4128566.4379999996,
37.288594100000005,127.10725479999999,332221.4732,4128567.0599999996,
37.28859904,127.107256,332221.5743,4128567.607,
37.28860487,127.10725730000001,332221.7007,4128568.2539999997,
37.28861004,127.10725959999999,332221.9018,4128568.8269999996,
37.288616090000005,127.10726149999999,332222.0782,4128569.4979999997,
37.28862283,127.1072634,332222.2548,4128570.2449999996,
37.288628890000005,127.1072648,332222.3812,4128570.917,
37.28863630000001,127.1072629,332222.2078,4128571.7389999996,
37.288641010000006,127.10725730000001,332221.7087,4128572.2619999996,
37.28864438,127.1072524,332221.2594,4128572.6369999996,
37.288648640000005,127.10724630000001,332220.71020000003,4128573.1109999996,
37.28865471,127.10723770000001,332219.9364,4128573.7849999997,
37.28867513,127.10720610000001,332217.0904,4128576.056,
37.28868748000001,127.10718639999999,332215.3178,4128577.4289999995,
