latitude,longitude
37.28898029575534,127.1074837009564
37.288981732551605,127.10747844728184
37.288983169347894,127.1074731936073
37.2889846061442,127.10746793993276
37.28898604294046,127.10746268625824
37.28898747973674,127.10745743258369
37.288988916533015,127.10745217890914
37.288990353329304,127.1074469252346
37.28899179012559,127.10744167156004
37.28899322692187,127.10743641788552
37.28899466371816,127.10743116421096
37.28899610051443,127.10742591053642
37.28899753731071,127.10742065686188
37.288998974107,127.10741540318736
37.28900041090329,127.1074101495128
37.28900184769957,127.10740489583826
37.289003284495855,127.10739964216371
37.28900472129213,127.10739438848915
37.28900615808842,127.10738913481462
37.289007594884694,127.10738388114008
37.289009031680976,127.10737862746554
37.28901046847727,127.107373373791
37.289011905273526,127.10736812011646
37.28901334206983,127.10736286644192
37.289014778866104,127.10735761276736
37.28901621566239,127.10735235909284
37.28901888253444,127.1073432740621
37.28902031829082,127.10733800804856
37.289021754047205,127.10733274203506
37.289023189803586,127.10732747602152
37.28902462555996,127.107322210008
37.28902606131633,127.10731694399448
37.289027497072716,127.10731167798096
37.2890289328291,127.10730641196744
37.28903036858547,127.10730114595393
37.28903180434183,127.1072958799404
37.28903324009825,127.10729061392686
37.28903467585461,127.10728534791336
37.28903611161099,127.10728008189982
37.28903754736738,127.1072748158863
37.28903898312374,127.10726954987278
37.289040418880134,127.10726428385924
37.28904185463651,127.10725901784572
37.28904329039288,127.1072537518322
37.28904472614926,127.10724848581869
37.28904616190564,127.10724321980516
37.28904759766202,127.10723795379164
37.289049033418394,127.10723268777812
37.28905046917477,127.1072274217646
37.28905190493115,127.10722215575107
37.28905334068753,127.10721688973754
37.28905477644391,127.10721162372404
37.289056212200286,127.1072063577105
37.289057647956675,127.10720109169698
37.28905908371305,127.10719582568346
37.28906051946944,127.10719055966992
37.289061955225804,127.1071852936564
37.28906339098218,127.10718002764288
37.28906482673856,127.10717476162937
37.28906626249494,127.10716949561584
37.289067698251316,127.10716422960232
37.289069134007704,127.1071589635888
37.28907056976407,127.10715369757528
37.28907200552044,127.10714843156175
37.28907344127683,127.10714316554822
37.289074877033194,127.1071378995347
37.28907631278958,127.10713263352118
37.28907774854598,127.10712736750766
37.289079184302345,127.10712210149414
37.28908062005874,127.1071168354806
37.28908205581509,127.1071115694671
37.289083491571475,127.10710630345356
37.28908492732786,127.10710103744005
37.289086363084245,127.10709577142651
37.289087798840626,127.107090505413
37.28908923459698,127.10708523939948
37.28909067035337,127.10707997338596
37.289092106109756,127.10707470737243
37.28909354186613,127.1070694413589
37.2890949776225,127.1070641753454
37.28909641337888,127.10705890933184
37.28909784913527,127.10705364331834
37.28909928489165,127.10704837730482
37.28910072064802,127.10704311129128
37.289102156404404,127.10703784527776
37.28910359216078,127.10703257926424
37.28910502791715,127.10702731325073
37.289106463673534,127.1070220472372
37.28900894860822,127.10749455087915
37.28901046818432,127.10748934612886
37.289011987760425,127.10748414137854
37.28901350733651,127.10747893662824
37.28901502691261,127.10747373187792
37.2890165464887,127.1074685271276
37.289018066064806,127.10746332237728
37.289019585640894,127.10745811762698
37.289021105216996,127.10745291287668
37.28902262479309,127.10744770812636
37.289024144369186,127.10744250337603
37.28902566394529,127.10743729862573
37.289027183521384,127.10743209387542
37.28902870309748,127.10742688912512
37.28903022267357,127.1074216843748
37.28903174224966,127.10741647962448
37.289033261825764,127.10741127487417
37.28903478140187,127.10740607012386
37.289036300977955,127.10740086537356
37.28903782055406,127.10739566062324
37.28903934013015,127.10739045587292
37.289040859706255,127.1073852511226
37.28904237928234,127.1073800463723
37.28904389885844,127.10737484162198
37.28904541843453,127.10736963687168
37.28904693801064,127.10736443212136
37.28904845758673,127.10735922737103
37.289049977162826,127.10735402262074
37.28905149673893,127.10734881787042
37.28905301631503,127.10734361312012
37.289054535891125,127.1073384083698
37.28905605546722,127.10733320361948
37.28905757504333,127.10732799886917
37.289059094619404,127.10732279411886
37.289060614195506,127.10731758936856
37.289062133771594,127.10731238461824
37.289063653347704,127.10730717986792
37.28906517292379,127.1073019751176
37.289066692499894,127.1072967703673
37.28906821207599,127.107291565617
37.289069731652084,127.10728636086668
37.28907125122817,127.10728115611636
37.289072770804275,127.10727595136603
37.289074290380384,127.10727074661574
37.289075809956465,127.10726554186544
37.28907732953256,127.10726033711512
37.289078849108655,127.1072551323648
37.289005994551246,127.1075050119498
37.28900456007037,127.1075102682701
37.2890031255895,127.10751552459044
37.28900169110863,127.10752078091076
37.28900025662776,127.10752603723104
37.2889988221469,127.10753129355138
37.28899738766603,127.10753654987168
37.28899595318516,127.107541806192
37.28899451870428,127.10754706251232
37.2889930842234,127.10755231883265
37.28899164974253,127.10755757515297
37.28899021526166,127.10756283147327
37.28898878078079,127.10756808779358
37.28898734629991,127.1075733441139
37.288985911819054,127.10757860043422
37.28898447733817,127.10758385675452
37.28898304285729,127.10758911307484
37.28898160837644,127.10759436939516
37.28898017389556,127.10759962571548
37.28897873941468,127.1076048820358
37.28897730493381,127.10761013835612
37.288975870452944,127.10761539467644
37.288974435972065,127.10762065099676
37.28897300149119,127.10762590731706
37.288977180796216,127.10749474250244
37.28897570811252,127.10749998060165
37.288974235428824,127.10750521870084
37.288972762745125,127.10751045680004
37.288971290061426,127.10751569489923
37.28896981737773,127.10752093299844
37.28896834469404,127.10752617109766
37.28896687201034,127.10753140919684
37.288965399326635,127.10753664729606
37.288963926642936,127.10754188539526
37.288962453959236,127.10754712349448
37.288960981275544,127.10755236159368
37.288959508591844,127.10755759969288
37.28895803590815,127.10756283779207
37.28895656322445,127.10756807589128
37.28895509054075,127.10757331399049
37.288953617857054,127.10757855208968
37.28895214517336,127.10758379018888
37.28895067248966,127.10758902828807
37.28894919980597,127.1075942663873
37.288947727122256,127.1075995044865
37.28894625443858,127.1076047425857
37.28894478175487,127.1076099806849
37.288943309071165,127.1076152187841
37.288978366387475,127.10748847953596
37.28908193767365,127.107245754786
37.28908334960382,127.10724043069102
37.28908476153398,127.10723510659604
37.28908617346415,127.10722978250108
37.2890875853943,127.10722445840612
37.28908899732448,127.10721913431114
37.28909040925464,127.10721381021617
37.2890918211848,127.1072084861212
37.28909323311497,127.10720316202622
37.289094645045125,127.10719783793124
37.28909605697529,127.1071925138363
37.28909746890545,127.10718718974132
37.2890988808356,127.10718186564635
37.28910029276579,127.10717654155138
37.289101704695945,127.1071712174564
37.28910311662611,127.10716589336144
37.28910452855629,127.10716056926648
37.289105940486444,127.1071552451715
37.289107352416615,127.10714992107653
37.289108764346764,127.10714459698156
37.289110176276935,127.10713927288658
37.289111588207106,127.1071339487916
37.28911300013726,127.10712862469664
37.28911441206743,127.10712330060169
37.28911582399759,127.1071179765067
37.28911723592775,127.10711265241171
37.289118647857926,127.10710732831676
37.28912005978808,127.1071020042218
37.28912147171824,127.10709668012682
37.28912288364841,127.10709135603184
37.28912429557858,127.10708603193687
37.289125707508745,127.10708070784192
37.2891271194389,127.10707538374696
37.28912853136907,127.10707005965196
37.28912994329923,127.107064735557
37.289131355229394,127.10705941146205
37.289132767159565,127.10705408736706
37.28913417908973,127.10704876327208
37.289135591019885,127.10704343917712
37.289137002950056,127.10703811508216
37.28913841488021,127.10703279098718
37.288932406233464,127.10701172649746
37.288936466610544,127.10701389973543
37.288940526987616,127.1070160729734
37.2889445873647,127.10701824621135
37.28894864774179,127.10702041944931
37.28895270811886,127.1070225926873
37.28895676849596,127.10702476592526
37.28896082887303,127.10702693916322
37.288964889250096,127.1070291124012
37.28896894962718,127.10703128563917
37.28897301000426,127.10703345887713
37.28897707038135,127.10703563211509
37.28898113075843,127.10703780535306
37.28898519113551,127.10703997859102
37.288989251512604,127.10704215182898
37.288993311889676,127.10704432506697
37.288997372266756,127.10704649830492
37.28900143264384,127.10704867154288
37.28900549302092,127.10705084478084
37.289009553398,127.10705301801882
37.28901361377508,127.10705519125678
37.28901767415216,127.10705736449474
37.28902173452924,127.10705953773272
37.28902579490633,127.10706171097068
37.28902985528342,127.10706388420864
37.28903391566049,127.1070660574466
37.28903797603758,127.10706823068458
37.28904122644019,127.10707562707378
37.28903947183828,127.10708063261144
37.28903771723638,127.10708563814906
37.28903596263447,127.10709064368667
37.289034208032575,127.10709564922432
37.28903245343067,127.10710065476196
37.289030698828775,127.1071056602996
37.289028944226864,127.10711066583724
37.289027189624974,127.10711567137488
37.28902543502308,127.10712067691252
37.28902368042118,127.10712568245016
37.28902192581927,127.1071306879878
37.289020171217366,127.10713569352542
37.28901841661546,127.10714069906304
37.289016662013566,127.1071457046007
37.28901490741167,127.10715071013831
37.28901315280976,127.10715571567596
37.28901139820786,127.1071607212136
37.289009643605965,127.10716572675123
37.289007889004054,127.10717073228886
37.28900613440215,127.10717573782652
37.289004379800254,127.10718074336414
37.28900262519836,127.10718574890178
37.28900087059645,127.10719075443942
37.28899911599456,127.10719575997705
37.28899736139265,127.10720076551468
37.28899560679075,127.10720577105232
37.28899385218884,127.10721077658997
37.28899209758694,127.1072157821276
37.28899034298504,127.10722078766524
37.28898858838314,127.10722579320289
37.289042157980546,127.10706897528948
37.28886763294781,127.10703144332822
37.288875205520995,127.10703541993342
37.28887923857531,127.1070374872842
37.28888327162963,127.10703955463497
37.28888730468394,127.10704162198572
37.28889133773825,127.10704368933648
37.28889537079256,127.10704575668724
37.28889940384688,127.107047824038
37.288903436901194,127.10704989138875
37.288907469955504,127.10705195873952
37.28891150300982,127.1070540260903
37.28891553606413,127.10705609344106
37.28891956911845,127.10705816079182
37.288923602172765,127.1070602281426
37.28892763522708,127.10706229549336
37.28893166828138,127.10706436284411
37.288935701335696,127.10706643019488
37.28893973439002,127.10706849754564
37.28894376744432,127.10707056489642
37.28894780049864,127.10707263224718
37.28895183355294,127.10707469959794
37.28895586660726,127.10707676694872
37.288959899661585,127.10707883429949
37.28896393271589,127.10708090165024
37.288967965770205,127.107082969001
37.28897199882452,127.10708503635176
37.28897603187883,127.10708710370253
37.28898006493315,127.10708917105327
37.28887004016188,127.1070223318232
37.288871771732715,127.10701712935897
37.28887350330357,127.10701192689471
37.2888752348744,127.10700672443048
37.28887696644525,127.10700152196624
37.28887869801609,127.10699631950202
37.288880429586925,127.10699111703778
37.28888216115777,127.10698591457354
37.28888389272861,127.1069807121093
37.28888562429946,127.10697550964508
37.28888735587028,127.10697030718084
37.288889087441135,127.1069651047166
37.28889081901198,127.10695990225236
37.28889255058282,127.10695469978812
37.28889428215365,127.1069494973239
37.2888960137245,127.10694429485967
37.28889774529535,127.10693909239544
37.288899476866185,127.1069338899312
37.288901208437025,127.10692868746696
37.28890294000788,127.10692348500272
37.28890467157871,127.10691828253847
37.288906403149554,127.10691308007426
37.2889081347204,127.10690787761004
37.28890986629123,127.1069026751458
37.288911597862075,127.10689747268157
37.288913329432916,127.10689227021732
37.288915061003756,127.10688706775308
37.2889167925746,127.10688186528884
37.28891852414544,127.10687666282462
37.288920255716285,127.10687146036038
37.28892198728713,127.10686625789614
37.28892371885797,127.1068610554319
37.288925450428806,127.10685585296768
37.28892718199965,127.10685065050345
37.288928913570494,127.1068454480392
37.288930645141335,127.10684024557496
37.28893237671217,127.10683504311072
37.28893410828301,127.1068298406465
37.28893583985386,127.10682463818226
37.2889375714247,127.10681943571802
37.28893930299553,127.1068142332538
37.28894103456637,127.10680903078956
37.28894276613722,127.10680382832533
37.2889861980827,127.10711052348051
37.288984486366594,127.1071155375798
37.2889827746505,127.1071205516791
37.2889810629344,127.1071255657784
37.2889793512183,127.10713057987768
37.28897763950219,127.107135593977
37.28897592778609,127.10714060807628
37.28897421606998,127.10714562217558
37.28897250435389,127.10715063627488
37.28897079263779,127.10715565037415
37.288969080921696,127.10716066447348
37.288967369205594,127.10716567857276
37.28896565748949,127.10717069267206
37.28896394577338,127.10717570677136
37.28896223405729,127.10718072087066
37.2889605223412,127.10718573496996
37.28895881062509,127.10719074906925
37.288957098908995,127.10719576316852
37.28895538719289,127.10720077726783
37.2889536754768,127.10720579136714
37.28895196376068,127.10721080546642
37.288983537076014,127.10709316161667
37.28898536862448,127.10709801750713
37.288986394276904,127.10710366699628
37.288926474798465,127.10700933461756
37.28892136152927,127.10700449490076
37.28892102004071,127.10699337460436
37.288922055187975,127.10698820271143
37.288923090335246,127.10698303081855
37.2889241254825,127.10697785892566
37.28892516062976,127.10697268703277
37.28892619577703,127.10696751513986
37.28892723092429,127.10696234324696
37.28892826607156,127.10695717135404
37.288920357897275,127.1069990415945
37.28889550111514,127.1072879097088
37.28889145489305,127.10728566474904
37.28888740867096,127.10728341978924
37.28888336244887,127.10728117482948
37.288879316226755,127.1072789298697
37.288875270004674,127.10727668490992
37.288871223782586,127.10727443995016
37.28886717756048,127.10727219499036
37.288863131338395,127.1072699500306
37.28885908511631,127.10726770507084
37.28885503889421,127.10726546011104
37.28885099267212,127.10726321515128
37.28884694645002,127.1072609701915
37.28884290022793,127.10725872523172
37.288838854005846,127.10725648027194
37.288834807783765,127.10725423531215
37.288830761561655,127.1072519903524
37.28876459516447,127.10710997042705
37.28876618365318,127.10710481434126
37.288767772141895,127.10709965825544
37.288769360630596,127.10709450216966
37.288770949119304,127.10708934608384
37.28877253760802,127.10708418999803
