latitude,longitude,utm_easting,utm_northing,utm_zone_number
37.28893834467168,127.107619957512,332254.5342644948,4128604.63774395,52S
37.28893890157918,127.10761781525201,332254.34558737674,4128604.7033370873,52S
37.288939458486674,127.10761567299208,332254.15691026585,4128604.768930229,52S
37.2889400153942,127.10761353073212,332253.9682331556,4128604.8345233775,52S
37.28894057230167,127.10761138847214,332253.7795560457,4128604.9001165233,52S
37.28894112920917,127.10760924621218,332253.59087894094,4128604.9657096774,52S
37.28894168611665,127.10760710395222,332253.4022018389,4128605.031302835,52S
37.288942243024145,127.10760496169229,332253.2135247418,4128605.096895997,52S
37.28894279993165,127.10760281943234,332253.0248476475,4128605.1624891656,52S
37.288943356839134,127.10760067717239,332252.8361705538,4128605.228082335,52S
37.28894391374664,127.1075985349124,332252.64749346056,4128605.293675513,52S
37.28894447065414,127.10759639265244,332252.45881637227,4128605.359268693,52S
37.28894502756164,127.10759425039254,332252.2701392913,4128605.424861878,52S
37.288945584469154,127.10759210813255,332252.0814622063,4128605.4904550686,52S
37.28894614137663,127.10758996587262,332251.89278512856,4128605.55604826,52S
37.288946698284114,127.10758782361266,332251.70410805126,4128605.6216414548,52S
37.28894725519162,127.10758568135267,332251.51543097454,4128605.68723466,52S
37.28894781209913,127.10758353909274,332251.3267539051,4128605.7528278665,52S
37.28894836900661,127.10758139683279,332251.1380768361,4128605.818421076,52S
37.28894892591413,127.1075792545728,332250.9493997677,4128605.8840142926,52S
37.28894948282162,127.10757711231288,332250.7607227087,4128605.9496075124,52S
37.288950039729116,127.1075749700529,332250.5720456458,4128606.015200735,52S
37.2889505966366,127.10757282779294,332250.3833685878,4128606.0807939637,52S
37.28895115354409,127.10757068553303,332250.1946915371,4128606.1463871934,52S
37.2889517104516,127.10756854327305,332250.00601448247,4128606.211980433,52S
37.28895226735909,127.10756640101312,332249.817337435,4128606.277573673,52S
37.2889528242666,127.10756425875316,332249.6286603882,4128606.3431669204,52S
37.288953381174075,127.1075621164932,332249.43998334394,4128606.408760168,52S
37.288953938081555,127.10755997423321,332249.2513063003,4128606.47435342,52S
37.288954494989056,127.10755783197322,332249.0626292593,4128606.5399466795,52S
37.28895505189658,127.1075556897133,332248.8739522258,4128606.6055399454,52S
37.28895560880408,127.10755354745338,332248.68527519715,4128606.6711332127,52S
37.28895616571155,127.10755140519342,332248.4965981667,4128606.736726481,52S
37.28895672261906,127.10754926293339,332248.3079211323,4128606.8023197595,52S
37.28895727952655,127.1075471206735,332248.1192441142,4128606.8679130375,52S
37.28895783643406,127.1075449784136,332247.9305670967,4128606.933506324,52S
37.28895839334155,127.10754283615361,332247.74189007503,4128606.9990996136,52S
37.28895895024903,127.10754069389365,332247.5532130584,4128607.064692905,52S
37.28895950715654,127.1075385516337,332247.3645360446,4128607.130286203,52S
37.288960064064064,127.10753640937371,332247.17585903127,4128607.195879509,52S
37.28896062097154,127.10753426711378,332246.9871820252,4128607.261472814,52S
37.28896117787902,127.10753212485382,332246.7985050195,4128607.327066121,52S
37.28896173478653,127.10752998259386,332246.6098280167,4128607.3926594392,52S
37.28896229169401,127.10752784033387,332246.4211510144,4128607.458252757,52S
37.28896284860152,127.10752569807389,332246.23247401486,4128607.5238460824,52S
37.28896340550904,127.10752355581396,332246.0437970226,4128607.589439412,52S
37.28896396241652,127.10752141355404,332245.8551200353,4128607.655032744,52S
37.28896451932401,127.10751927129408,332245.66644304624,4128607.720626079,52S
37.28896507623152,127.10751712903415,332245.4777660623,4128607.7862194227,52S
37.288965633139,127.10751498677416,332245.28908907645,4128607.8518127664,52S
37.288966190046494,127.1075128445142,332245.10041209566,4128607.9174061157,52S
37.288966746954,127.10751070225427,332244.91173511994,4128607.9829994715,52S
37.2889673038615,127.10750855999432,332244.7230581447,4128608.04859283,52S
37.288967860769,127.1075064177344,332244.53438117675,4128608.1141861924,52S
37.28896841767649,127.10750427547437,332244.3457042002,4128608.1797795612,52S
37.288968974584,127.10750213321448,332244.15702724,4128608.2453729333,52S
37.28896953149149,127.10749999095452,332243.96835027577,4128608.3109663096,52S
37.28897008839898,127.10749784869454,332243.77967331203,4128608.3765596896,52S
37.288970645306456,127.10749570643458,332243.5909963533,4128608.442153071,52S
37.288971202213965,127.10749356417455,332243.40231939056,4128608.507746463,52S
37.288971759121466,127.1074914219146,332243.2136424396,4128608.573339857,52S
37.28897231602895,127.10748927965474,332243.0249654982,4128608.6389332535,52S
37.288973386043295,127.10748478913087,332242.629251819,4128608.7656257516,52S
37.288973954380936,127.10748266454556,332242.4421671436,4128608.832456027,52S
37.28897452271855,127.10748053996022,332242.2550824687,4128608.8992863046,52S
37.288975091056166,127.1074784153749,332242.0679977988,4128608.9661165853,52S
37.28897565939379,127.10747629078959,332241.88091313175,4128609.0329468716,52S
37.28897622773141,127.10747416620433,332241.69382847205,4128609.0997771625,52S
37.28897679606904,127.10747204161895,332241.50674380385,4128609.166607459,52S
37.28897736440666,127.10746991703368,332241.3196591496,4128609.233437757,52S
37.28897793274428,127.10746779244838,332241.1325744937,4128609.300268061,52S
37.28897850108192,127.10746566786304,332240.94548983837,4128609.36709837,52S
37.28897906941954,127.10746354327772,332240.7584051881,4128609.4339286825,52S
37.28897963775717,127.10746141869241,332240.5713205406,4128609.5007589995,52S
37.28898020609476,127.10745929410707,332240.3842358935,4128609.5675893165,52S
37.28898077443241,127.10745716952177,332240.1971512516,4128609.634419644,52S
37.28898134276999,127.1074550449365,332240.01006661693,4128609.701249969,52S
37.28898191110765,127.1074529203512,332239.82298198063,4128609.7680803062,52S
37.28898247944529,127.10745079576586,332239.6358973449,4128609.834910646,52S
37.28898304778288,127.10744867118049,332239.44881270954,4128609.9017409845,52S
37.28898361612053,127.10744654659526,332239.26172808843,4128609.968571334,52S
37.288984184458144,127.10744442200992,332239.0746434609,4128610.035401684,52S
37.28898475279577,127.10744229742468,332238.88755884534,4128610.102232039,52S
37.2889853211334,127.10744017283932,332238.70047422126,4128610.1690623993,52S
37.28898588947102,127.10743804825402,332238.5133896067,4128610.235892763,52S
37.28898645780863,127.10743592366867,332238.3263049881,4128610.3027231293,52S
37.288987026146266,127.10743379908331,332238.1392203725,4128610.3695535026,52S
37.28898759448388,127.10743167449807,332237.9521357708,4128610.4363838783,52S
37.28898816282152,127.10742954991271,332237.7650511607,4128610.5032142606,52S
37.288988731159115,127.10742742532744,332237.5779665623,4128610.5700446423,52S
37.28898929949677,127.10742530074214,332237.3908819623,4128610.6368750357,52S
37.28898986783436,127.1074231761568,332237.20379736274,4128610.703705425,52S
37.28899043617202,127.10742105157149,332237.01671276835,4128610.770535826,52S
37.28899100450962,127.10741892698623,332236.82962818106,4128610.8373662275,52S
37.28899157284724,127.10741680240092,332236.6425435922,4128610.904196632,52S
