latitude,longitude,utm_easting,utm_northing,utm_zone_number
37.28874095172058,127.1073622321068,332231.2481217476,4128583.193398555,52S
37.28874035590149,127.10736427335566,332231.4277579925,4128583.12366675,52S
37.28873976008241,127.10736631460453,332231.60739424033,4128583.0539349495,52S
37.288739164263326,127.10736835585341,332231.78703049105,4128582.984203153,52S
37.28873856844424,127.10737039710227,332231.96666674217,4128582.9144713613,52S
37.28873797262516,127.10737243835115,332232.1463029984,4128582.8447395717,52S
37.28873737680607,127.10737447960001,332232.3259392575,4128582.7750077876,52S
37.28873678098699,127.10737652084889,332232.50557551946,4128582.7052760054,52S
37.2887361851679,127.10737856209775,332232.6852117819,4128582.6355442284,52S
37.28873558934882,127.10738060334663,332232.8648480495,4128582.565812456,52S
37.28873499352974,127.1073826445955,332233.04448431986,4128582.496080687,52S
37.28873439771065,127.10738468584437,332233.22412059305,4128582.426348922,52S
37.28873380189157,127.10738672709324,332233.403756869,4128582.356617161,52S
37.28873320607248,127.1073887683421,332233.5833931456,4128582.286885405,52S
37.2887326102534,127.10739080959098,332233.76302942727,4128582.217153652,52S
37.28873201443431,127.10739285083984,332233.9426657117,4128582.1474219025,52S
37.28875978188542,127.10741523479771,332235.98871432745,4128585.1886315756,52S
37.28875821704407,127.1074143804029,332235.9094951323,4128585.016521048,52S
37.28875665220273,127.1074135260081,332235.83027593634,4128584.844410524,52S
37.28875508736138,127.1074126716133,332235.75105673727,4128584.6722999974,52S
37.28875352252003,127.10741181721849,332235.671837533,4128584.500189473,52S
37.288751957678684,127.10741096282369,332235.59261832794,4128584.3280789494,52S
37.288750392837336,127.10741010842888,332235.51339911984,4128584.1559684263,52S
37.288748827995995,127.10740925403408,332235.4341799065,4128583.9838579036,52S
37.28874726315465,127.10740839963928,332235.35496069235,4128583.8117473824,52S
37.2887456983133,127.10740754524447,332235.27574147517,4128583.63963686,52S
37.28874413347195,127.10740669084967,332235.19652225496,4128583.4675263404,52S
37.28874256863061,127.10740583645487,332235.1173030295,4128583.295415821,52S
37.28874100378926,127.10740498206006,332235.03808380326,4128583.1233053016,52S
37.288739438947914,127.10740412766526,332234.958864574,4128582.9511947837,52S
37.288737874106566,127.10740327327045,332234.87964533945,4128582.7790842648,52S
37.28873630926522,127.10740241887565,332234.8004261041,4128582.606973748,52S
37.28873474442388,127.10740156448085,332234.7212068658,4128582.434863233,52S
37.28873317958253,127.10740071008604,332234.6419876221,4128582.262752718,52S
37.28873174927508,127.10739495182109,332234.1283318369,4128582.1142724836,52S
37.28873174927508,127.10739630461286,332234.24825883575,4128582.111871631,52S
37.28873201834288,127.10739765740462,332234.3687834977,4128582.139325174,52S
37.288732421944566,127.1073990101964,332234.4896069922,4128582.181705915,52S
37.288732825546255,127.10739985569124,332234.5654578586,4128582.2249869755,52S
37.288760269809764,127.10741812241926,332236.245789955,4128585.237644459,52S
37.28875959364704,127.10742019991767,332236.4284613031,4128585.158933908,52S
37.28875891748433,127.10742227741606,332236.61113265436,4128585.08022336,52S
37.28875824132162,127.10742435491447,332236.7938040112,4128585.001512816,52S
37.288757565158896,127.10742643241288,332236.976475369,4128584.922802278,52S
37.28875688899618,127.10742850991129,332237.1591467324,4128584.8440917428,52S
37.28875621283347,127.1074305874097,332237.3418180967,4128584.7653812133,52S
37.28875553667075,127.10743266490809,332237.52448946435,4128584.686670685,52S
37.288754860508035,127.1074347424065,332237.70716083515,4128584.607960163,52S
37.28875418434532,127.1074368199049,332237.88983221154,4128584.5292496453,52S
37.2887535081826,127.10743889740331,332238.072503589,4128584.4505391307,52S
37.28875283201989,127.10744097490172,332238.2551749719,4128584.3718286203,52S
37.288752155857175,127.10744305240013,332238.43784635584,4128584.2931181146,52S
37.288751479694454,127.10744512989852,332238.62051774305,4128584.214407612,52S
37.28875080353174,127.10744720739693,332238.80318913574,4128584.1356971147,52S
37.28875012736903,127.10744928489534,332238.9858605295,4128584.0569866216,52S
37.28874945120631,127.10745136239375,332239.16853192874,4128583.9782761307,52S
37.288748775043594,127.10745343989215,332239.35120332905,4128583.899565646,52S
37.28874809888088,127.10745551739055,332239.53387473256,4128583.820855165,52S
37.28874742271816,127.10745759488896,332239.71654614154,4128583.742144686,52S
37.28874674655545,127.10745967238736,332239.8992175517,4128583.663434214,52S
37.28874607039273,127.10746174988577,332240.0818889672,4128583.584723744,52S
37.28874539423001,127.10746382738418,332240.2645603838,4128583.5060132793,52S
37.2887447180673,127.10746590488257,332240.4472318037,4128583.4273028187,52S
37.288744041904586,127.10746798238098,332240.629903229,4128583.348592362,52S
37.288743365741865,127.10747005987939,332240.8125746554,4128583.2698819092,52S
37.28874268957915,127.1074721373778,332240.9952460873,4128583.1911714603,52S
37.28874201341644,127.1074742148762,332241.17791752017,4128583.1124610165,52S
37.288741337253725,127.1074762923746,332241.3605889564,4128583.0337505755,52S
37.288740661091005,127.10747836987301,332241.5432603959,4128582.955040138,52S
37.28873998492829,127.10748044737142,332241.7259318408,4128582.8763297074,52S
37.28873930876558,127.10748252486982,332241.9086032867,4128582.7976192785,52S
37.28873863260286,127.10748460236823,332242.09127473825,4128582.7189088548,52S
37.288737956440144,127.10748667986662,332242.2739461907,4128582.6401984356,52S
37.28873728027743,127.10748875736503,332242.4566176465,4128582.56148802,52S
37.28873660411471,127.10749083486344,332242.6392891078,4128582.482777607,52S
