latitude,longitude,utm_easting,utm_northing,utm_zone_number
37.288515461378566,127.10719982845033,332216.3498793701,4128558.4623780036,52S
37.28851384261368,127.10719900605807,332216.2733768448,4128558.2842277642,52S
37.2885122238488,127.1071981836658,332216.19687431655,4128558.106077524,52S
37.28851060508391,127.10719736127353,332216.12037178525,4128557.927927285,52S
37.28850898631902,127.10719653888127,332216.0438692487,4128557.7497770474,52S
37.28850736755414,127.107195716489,332215.96736671135,4128557.571626809,52S
37.28850574878925,127.10719489409674,332215.8908641711,4128557.3934765705,52S
37.288504130024364,127.10719407170447,332215.8143616256,4128557.215326334,52S
37.28850251125948,127.1071932493122,332215.7378590793,4128557.037176098,52S
37.28850089249459,127.10719242691994,332215.66135653,4128556.859025863,52S
37.288499273729705,127.10719160452767,332215.58485397545,4128556.6808756283,52S
37.28849765496482,127.1071907821354,332215.5083514201,4128556.5027253935,52S
37.28849603619993,127.10718995974314,332215.43184886186,4128556.3245751606,52S
37.28849441743505,127.10718913735087,332215.35534629825,4128556.146424928,52S
37.288492798670156,127.10718831495859,332215.2788437316,4128555.9682746944,52S
37.28849117990527,127.10718749256633,332215.20234116435,4128555.7901244634,52S
37.28848956114039,127.10718667017406,332215.12583859405,4128555.6119742338,52S
37.2884879423755,127.10718584778179,332215.0493360207,4128555.4338240013,52S
37.28848632361061,127.10718502538953,332214.97283344215,4128555.2556737727,52S
37.28848470484573,127.10718420299726,332214.89633086283,4128555.077523543,52S
37.28848308608084,127.107183380605,332214.8198282805,4128554.8993733134,52S
37.28853195000233,127.1072077942026,332217.0926858157,4128560.2777333185,52S
37.28848007287659,127.1071820849642,332214.6982736536,4128554.5673431703,52S
37.28847873088274,127.1071813064506,332214.6262758246,4128554.419824169,52S
37.288477388888886,127.10718052793699,332214.5542779933,4128554.2723051673,52S
37.288476046895035,127.1071797494234,332214.48228015954,4128554.1247861665,52S
37.28847311904429,127.1071810206195,332214.5884698157,4128553.7976704426,52S
37.28847239343992,127.10718307032921,332214.7685683428,4128553.7135229683,52S
37.28847166783554,127.10718512003892,332214.9486668712,4128553.629375496,52S
37.288470942231164,127.10718716974863,332215.1287654052,4128553.545228029,52S
37.288470216626784,127.10718921945833,332215.30886394274,4128553.4610805656,52S
37.288469491022404,127.10719126916804,332215.4889624837,4128553.376933107,52S
37.28846876541803,127.10719331887775,332215.66906102817,4128553.2927856524,52S
37.28846803981365,127.10719536858745,332215.84915957606,4128553.208638199,52S
37.28846731420928,127.10719741829716,332216.0292581252,4128553.124490754,52S
37.2884665886049,127.10719946800687,332216.20935668005,4128553.04034331,52S
37.28846586300052,127.10720151771658,332216.38945523836,4128552.9561958704,52S
37.288465137396145,127.10720356742628,332216.56955380016,4128552.872048437,52S
37.288464411791765,127.10720561713599,332216.74965236534,4128552.787901005,52S
37.288463686187384,127.1072076668457,332216.9297509318,4128552.7037535766,52S
37.28846296058301,127.1072097165554,332217.10984950396,4128552.619606155,52S
37.28846223497863,127.10721176626511,332217.28994807956,4128552.5354587357,52S
37.28846150937426,127.10721381597482,332217.4700466587,4128552.45131132,52S
37.28846078376988,127.10721586568452,332217.6501452412,4128552.367163909,52S
37.2884600581655,127.10721791539423,332217.8302438273,4128552.2830165024,52S
37.288459332561125,127.10721996510394,332218.0103424145,4128552.198869099,52S
37.288458606956745,127.10722201481364,332218.1904410074,4128552.1147217,52S
37.28845788135237,127.10722406452335,332218.3705396039,4128552.0305743054,52S
37.28848151987865,127.10718262417868,332214.74929045874,4128554.726938091,52S
37.28847404596072,127.10717832517464,332214.3515729236,4128553.905300623,52S
37.28847328590123,127.10717954587949,332214.4581021386,4128553.818801611,52S
