latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91411368,128.803406,482262.2431,3974440.323,52S
35.91411305,128.803408,482262.4265,3974440.253,52S
35.91411242,128.80341,482262.6063,3974440.183,52S
35.91411179,128.803412,482262.7861,3974440.113,52S
35.91411117,128.803414,482262.9659,3974440.043,52S
35.91411054,128.803416,482263.1457,3974439.973,52S
35.91410991,128.803418,482263.3255,3974439.903,52S
35.91410928,128.80342,482263.5053,3974439.833,52S
35.91410865,128.803422,482263.6851,3974439.763,52S
35.91410802,128.8034239,482263.8648,3974439.693,52S
35.9141074,128.8034259,482264.0446,3974439.623,52S
35.91410677,128.8034279,482264.2244,3974439.553,52S
35.91410614,128.8034299,482264.4042,3974439.483,52S
35.91410551,128.8034319,482264.584,3974439.413,52S
35.91410488,128.8034339,482264.7638,3974439.343,52S
35.91410425,128.8034359,482264.9436,3974439.273,52S
35.91410363,128.8034379,482265.1234,3974439.203,52S
35.914103,128.8034399,482265.3031,3974439.133,52S
35.91410237,128.8034419,482265.4829,3974439.062,52S
35.91410174,128.8034439,482265.6627,3974438.992,52S
35.91410111,128.8034459,482265.8425,3974438.922,52S
35.91410049,128.8034479,482266.0223,3974438.852,52S
35.91409992,128.8034498,482266.1985,3974438.79,52S
