latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91411296,128.8034055,482262.1994,3974440.244,52S
35.91411233,128.8034075,482262.3802,3974440.173,52S
35.9141117,128.8034095,482262.5609,3974440.103,52S
35.91411107,128.8034115,482262.7417,3974440.033,52S
35.91411044,128.8034135,482262.9225,3974439.962,52S
35.91410981,128.8034155,482263.1033,3974439.892,52S
35.91410917,128.8034175,482263.2841,3974439.822,52S
35.91410854,128.8034195,482263.4648,3974439.751,52S
35.91410791,128.8034215,482263.6456,3974439.681,52S
35.91410728,128.8034235,482263.8264,3974439.61,52S
35.91410665,128.8034255,482264.0072,3974439.54,52S
35.91410602,128.8034275,482264.1879,3974439.47,52S
35.91410539,128.8034295,482264.3687,3974439.399,52S
35.91410476,128.8034315,482264.5495,3974439.329,52S
35.91410412,128.8034335,482264.7303,3974439.259,52S
35.91410349,128.8034356,482264.911,3974439.188,52S
35.91410286,128.8034376,482265.0918,3974439.118,52S
35.91410223,128.8034396,482265.2726,3974439.047,52S
35.9141016,128.8034416,482265.4534,3974438.977,52S
35.91410097,128.8034436,482265.6342,3974438.907,52S
35.91410034,128.8034456,482265.8149,3974438.836,52S
35.91409971,128.8034476,482265.9957,3974438.766,52S
35.91409907,128.8034495,482266.1692,3974438.696,52S
