latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.9141082,128.8034025,482261.9286,3974439.716,52S
35.91410753,128.8034044,482262.1019,3974439.641,52S
35.91410685,128.8034064,482262.2854,3974439.566,52S
35.91410618,128.8034085,482262.4689,3974439.491,52S
35.91410551,128.8034105,482262.6524,3974439.416,52S
35.91410483,128.8034125,482262.8359,3974439.341,52S
35.91410416,128.8034146,482263.0193,3974439.266,52S
35.91410348,128.8034166,482263.2028,3974439.191,52S
35.91410281,128.8034187,482263.3863,3974439.115,52S
35.91410214,128.8034207,482263.5698,3974439.04,52S
35.91410146,128.8034227,482263.7533,3974438.965,52S
35.91410079,128.8034248,482263.9368,3974438.89,52S
35.91410011,128.8034268,482264.1203,3974438.815,52S
35.91409944,128.8034288,482264.3038,3974438.74,52S
35.91409876,128.8034309,482264.4872,3974438.665,52S
35.91409809,128.8034329,482264.6707,3974438.589,52S
35.91409742,128.8034349,482264.8542,3974438.514,52S
35.91409674,128.803437,482265.0377,3974438.439,52S
35.91409607,128.803439,482265.2212,3974438.364,52S
35.91409539,128.803441,482265.4047,3974438.289,52S
35.91409472,128.8034431,482265.5882,3974438.214,52S
35.91409405,128.8034451,482265.7717,3974438.139,52S
35.91409337,128.8034471,482265.9551,3974438.064,52S
35.91409274,128.8034492,482266.1437,3974437.993,52S
