latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91410866,128.8034026,482261.9389,3974439.767,52S
35.91410798,128.8034047,482262.1319,3974439.692,52S
35.91410731,128.8034068,482262.3147,3974439.616,52S
35.91410663,128.8034088,482262.4976,3974439.541,52S
35.91410596,128.8034108,482262.6804,3974439.466,52S
35.91410528,128.8034129,482262.8632,3974439.39,52S
35.9141046,128.8034149,482263.046,3974439.315,52S
35.91410393,128.8034169,482263.2288,3974439.24,52S
35.91410325,128.8034189,482263.4117,3974439.164,52S
35.91410257,128.803421,482263.5945,3974439.089,52S
35.9141019,128.803423,482263.7773,3974439.014,52S
35.91410122,128.803425,482263.9601,3974438.938,52S
35.91410055,128.803427,482264.143,3974438.863,52S
35.91409987,128.8034291,482264.3258,3974438.788,52S
35.91409919,128.8034311,482264.5086,3974438.712,52S
35.91409852,128.8034331,482264.6914,3974438.637,52S
35.91409784,128.8034352,482264.8742,3974438.562,52S
35.91409717,128.8034372,482265.0571,3974438.486,52S
35.91409649,128.8034392,482265.2399,3974438.411,52S
35.91409581,128.8034412,482265.4227,3974438.335,52S
35.91409514,128.8034433,482265.6055,3974438.26,52S
35.91409446,128.8034453,482265.7884,3974438.185,52S
35.91409379,128.8034473,482265.9712,3974438.109,52S
35.91409316,128.8034494,482266.1591,3974438.039,52S
