latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91410756,128.803402,482261.8877,3974439.646,52S
35.91410697,128.8034041,482262.071,3974439.579,52S
35.91410629,128.8034061,482262.2542,3974439.503,52S
35.9141056,128.8034081,482262.4375,3974439.427,52S
35.91410492,128.8034102,482262.6208,3974439.351,52S
35.91410423,128.8034122,482262.804,3974439.274,52S
35.91410355,128.8034142,482262.9873,3974439.198,52S
35.91410287,128.8034163,482263.1706,3974439.122,52S
35.91410218,128.8034183,482263.3538,3974439.046,52S
35.9141015,128.8034203,482263.5371,3974438.97,52S
35.91410081,128.8034224,482263.7204,3974438.893,52S
35.91410013,128.8034244,482263.9036,3974438.817,52S
35.91409944,128.8034264,482264.0869,3974438.741,52S
35.91409876,128.8034285,482264.2702,3974438.665,52S
35.91409808,128.8034305,482264.4534,3974438.588,52S
35.91409739,128.8034325,482264.6367,3974438.512,52S
35.91409671,128.8034346,482264.8199,3974438.436,52S
35.91409602,128.8034366,482265.0032,3974438.36,52S
35.91409534,128.8034386,482265.1865,3974438.283,52S
35.91409466,128.8034407,482265.3697,3974438.207,52S
35.91409397,128.8034427,482265.553,3974438.131,52S
35.91409329,128.8034447,482265.7363,3974438.055,52S
35.9140926,128.8034468,482265.9195,3974437.978,52S
35.91409197,128.803449,482266.1181,3974437.907,52S
