latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91411042,128.8034037,482262.0427,3974439.962,52S
35.91410978,128.8034058,482262.2253,3974439.891,52S
35.91410912,128.8034078,482262.4078,3974439.817,52S
35.91410845,128.8034098,482262.5904,3974439.742,52S
35.91410778,128.8034118,482262.773,3974439.668,52S
35.91410711,128.8034139,482262.9556,3974439.593,52S
35.91410644,128.8034159,482263.1382,3974439.519,52S
35.91410577,128.8034179,482263.3208,3974439.444,52S
35.91410511,128.8034199,482263.5033,3974439.37,52S
35.91410444,128.803422,482263.6859,3974439.295,52S
35.91410377,128.803424,482263.8685,3974439.221,52S
35.9141031,128.803426,482264.0511,3974439.146,52S
35.91410243,128.803428,482264.2337,3974439.072,52S
35.91410176,128.8034301,482264.4163,3974438.997,52S
35.9141011,128.8034321,482264.5989,3974438.923,52S
35.91410043,128.8034341,482264.7814,3974438.848,52S
35.91409976,128.8034361,482264.964,3974438.774,52S
35.91409909,128.8034382,482265.1466,3974438.699,52S
35.91409842,128.8034402,482265.3292,3974438.625,52S
35.91409775,128.8034422,482265.5118,3974438.55,52S
35.91409709,128.8034443,482265.6944,3974438.476,52S
35.91409642,128.8034463,482265.8769,3974438.402,52S
35.91409585,128.8034482,482266.0523,3974438.338,52S
