latitude,longitude,utm_easting,utm_northing,utm_zone_number
35.91337881,128.8030582,482230.7037,3974358.88,52
35.91337394,128.8030533,482230.2605,3974358.341,52
35.9133718,128.8030499,482229.9532,3974358.104,52
35.91363642,128.8030276,482228.0004,3974387.458,52
35.91370949,128.8028475,482211.767,3974395.595,52
35.91367299,128.802806,482208.0145,3974391.554,52
35.91362415,128.8027356,482201.6516,3974386.15,52
35.91382361,128.803365,482258.4874,3974408.159,52
35.91390876,128.8035383,482274.1404,3974417.571,52
35.91390888,128.803544,482274.6565,3974417.584,52
35.9139123,128.8035475,482274.9648,3974417.962,52
35.91391572,128.8035509,482275.2732,3974418.341,52
35.91391914,128.8035543,482275.5815,3974418.719,52
35.91392256,128.8035577,482275.8899,3974419.098,52
35.91392598,128.8035611,482276.1982,3974419.476,52
35.91392939,128.8035645,482276.5066,3974419.855,52
35.91393281,128.8035679,482276.8149,3974420.234,52
35.91393623,128.8035713,482277.1233,3974420.612,52
35.91393965,128.8035747,482277.4316,3974420.991,52
35.91394307,128.8035781,482277.74,3974421.369,52
35.91394649,128.8035815,482278.0483,3974421.748,52
35.91394991,128.803585,482278.3567,3974422.126,52
35.91395332,128.8035884,482278.665,3974422.505,52
35.91395674,128.8035918,482278.9734,3974422.883,52
35.91396016,128.8035952,482279.2817,3974423.262,52
35.91396358,128.8035986,482279.5901,3974423.64,52
35.913967,128.803602,482279.8984,3974424.019,52
35.91397042,128.8036054,482280.2068,3974424.397,52
35.91397383,128.8036088,482280.5151,3974424.776,52
35.91398055,128.803608,482280.4398,3974425.521,52
35.91398293,128.8036037,482280.0558,3974425.785,52
35.91398531,128.8035994,482279.6718,3974426.05,52
35.91398768,128.8035952,482279.2879,3974426.314,52
35.91399006,128.8035909,482278.9039,3974426.579,52
35.91398349,128.8035877,482278.6091,3974425.851,52
35.91398006,128.8035841,482278.2894,3974425.471,52
35.91397664,128.8035806,482277.9696,3974425.092,52
35.91397321,128.8035771,482277.6499,3974424.713,52
35.91396979,128.8035735,482277.3301,3974424.333,52
35.91396636,128.80357,482277.0104,3974423.954,52
35.91396294,128.8035665,482276.6907,3974423.575,52
35.91395951,128.8035629,482276.3709,3974423.195,52
35.91395664,128.8035542,482275.5858,3974422.878,52
35.91395949,128.8035502,482275.2235,3974423.196,52
35.91396234,128.8035462,482274.8612,3974423.513,52
35.9139652,128.8035422,482274.4989,3974423.83,52
35.91396805,128.8035381,482274.1365,3974424.147,52
35.9139709,128.8035341,482273.7742,3974424.464,52
35.91397376,128.8035301,482273.4119,3974424.781,52
35.91397661,128.8035261,482273.0496,3974425.099,52
35.91397946,128.803522,482272.6873,3974425.416,52
35.91398231,128.803518,482272.325,3974425.733,52
35.91398517,128.803514,482271.9626,3974426.05,52
35.91398802,128.80351,482271.6003,3974426.367,52
35.91399087,128.803506,482271.238,3974426.684,52
35.91399373,128.8035019,482270.8757,3974427.002,52
35.91399658,128.8034979,482270.5134,3974427.319,52
35.91399943,128.8034939,482270.151,3974427.636,52
35.91400229,128.8034899,482269.7887,3974427.953,52
35.91400514,128.8034858,482269.4264,3974428.27,52
35.91400799,128.8034818,482269.0641,3974428.587,52
35.91401085,128.8034778,482268.7018,3974428.905,52
35.9140137,128.8034738,482268.3395,3974429.222,52
35.91401655,128.8034698,482267.9771,3974429.539,52
35.9140194,128.8034657,482267.6148,3974429.856,52
35.91402226,128.8034617,482267.2525,3974430.173,52
35.91402871,128.8034605,482267.1427,3974430.889,52
35.91403185,128.8034638,482267.4463,3974431.236,52
35.91403498,128.8034672,482267.7499,3974431.584,52
35.91403812,128.8034705,482268.0535,3974431.931,52
35.91404126,128.8034739,482268.3572,3974432.279,52
35.9140444,128.8034773,482268.6608,3974432.626,52
35.91404753,128.8034806,482268.9644,3974432.973,52
35.91405067,128.803484,482269.2681,3974433.321,52
35.91405381,128.8034873,482269.5717,3974433.668,52
35.91405695,128.8034907,482269.8753,3974434.015,52
35.91406128,128.8034887,482269.6973,3974434.497,52
35.91406386,128.8034845,482269.3185,3974434.783,52
35.91406643,128.8034803,482268.9397,3974435.07,52
35.91406901,128.8034761,482268.561,3974435.356,52
35.91406821,128.8034711,482268.1131,3974435.269,52
35.91406484,128.8034675,482267.7876,3974434.895,52
35.91406146,128.8034639,482267.4622,3974434.521,52
35.91405809,128.8034603,482267.1368,3974434.148,52
35.91405471,128.8034567,482266.8114,3974433.774,52
35.91405134,128.8034531,482266.4859,3974433.401,52
35.91404797,128.8034495,482266.1605,3974433.027,52
35.91404459,128.8034459,482265.8351,3974432.653,52
35.91404122,128.8034423,482265.5096,3974432.28,52
35.91403784,128.8034387,482265.1842,3974431.906,52
35.91403447,128.8034351,482264.8588,3974431.532,52
35.91403109,128.8034315,482264.5334,3974431.159,52
35.91402772,128.8034279,482264.2079,3974430.785,52
35.91402434,128.8034243,482263.8825,3974430.411,52
35.91402097,128.8034208,482263.5571,3974430.038,52
35.91401759,128.8034172,482263.2316,3974429.664,52
35.91401422,128.8034136,482262.9062,3974429.291,52
35.91401085,128.80341,482262.5808,3974428.917,52
35.91400747,128.8034064,482262.2554,3974428.543,52
35.9140041,128.8034028,482261.9299,3974428.17,52
35.91399757,128.8034055,482262.1716,3974427.445,52
35.91399488,128.8034095,482262.5338,3974427.146,52
35.91399219,128.8034135,482262.896,3974426.847,52
35.9139895,128.8034175,482263.2582,3974426.548,52
35.91398681,128.8034215,482263.6204,3974426.249,52
35.91398412,128.8034256,482263.9826,3974425.95,52
35.91398143,128.8034296,482264.3448,3974425.651,52
35.91397874,128.8034336,482264.707,3974425.352,52
35.91397605,128.8034376,482265.0692,3974425.053,52
35.91397336,128.8034416,482265.4314,3974424.753,52
35.91397067,128.8034457,482265.7936,3974424.454,52
35.91396798,128.8034497,482266.1558,3974424.155,52
35.91396901,128.8034538,482266.5235,3974424.269,52
35.91397227,128.8034572,482266.8365,3974424.63,52
35.91397554,128.8034607,482267.1494,3974424.992,52
35.9139788,128.8034641,482267.4624,3974425.353,52
35.91398206,128.8034676,482267.7754,3974425.714,52
35.91398533,128.8034711,482268.0884,3974426.076,52
35.91398859,128.8034745,482268.4013,3974426.437,52
35.91399185,128.803478,482268.7143,3974426.798,52
35.91399512,128.8034814,482269.0273,3974427.159,52
35.91399838,128.8034849,482269.3403,3974427.521,52
35.91397914,128.8035133,482271.8946,3974425.381,52
35.91397596,128.8035097,482271.5769,3974425.029,52
35.91397278,128.8035062,482271.2593,3974424.677,52
35.9139696,128.8035027,482270.9417,3974424.325,52
35.91396642,128.8034992,482270.6241,3974423.973,52
35.91396324,128.8034957,482270.3065,3974423.621,52
35.91396006,128.8034922,482269.9888,3974423.269,52
35.91395688,128.8034887,482269.6712,3974422.917,52
35.9139537,128.8034852,482269.3536,3974422.565,52
35.91395052,128.8034816,482269.036,3974422.213,52
35.91394416,128.8034831,482269.1633,3974421.507,52
35.91394143,128.8034874,482269.557,3974421.204,52
35.9139387,128.8034918,482269.9507,3974420.901,52
35.91393598,128.8034962,482270.3445,3974420.598,52
35.91393325,128.8035006,482270.7382,3974420.295,52
35.91393053,128.8035049,482271.1319,3974419.991,52
35.9139278,128.8035093,482271.5257,3974419.688,52
35.91392508,128.8035137,482271.9194,3974419.385,52
35.91392235,128.803518,482272.3132,3974419.082,52
35.91391963,128.8035224,482272.7069,3974418.779,52
35.9139169,128.8035268,482273.1006,3974418.476,52
35.91391417,128.8035312,482273.4944,3974418.173,52
35.91405935,128.8034925,482270.0407,3974434.282,52
35.91400067,128.8034005,482261.726,3974427.79,52
35.91394631,128.8034796,482268.8524,3974421.747,52
35.91395603,128.8035592,482276.0333,3974422.81,52
35.91391067,128.8035343,482273.7773,3974417.784,52
35.91402587,128.8034592,482267.0254,3974430.574,52
35.91395423,128.8035565,482275.7923,3974422.611,52
35.91398627,128.8035899,482278.8073,3974426.159,52
35.91390599,128.8035414,482274.418,3974417.263,52
35.9139781,128.8036123,482280.8299,3974425.248,52
35.91398951,128.8035914,482278.9515,3974426.517,52
35.91411246,128.8034684,482267.8811,3974440.177,52
35.91410908,128.8034649,482267.5587,3974439.803,52
35.91410571,128.8034613,482267.2363,3974439.429,52
35.91410233,128.8034578,482266.9139,3974439.055,52
35.91409896,128.8034542,482266.5914,3974438.682,52
35.91409558,128.8034506,482266.269,3974438.308,52
35.9140922,128.8034471,482265.9466,3974437.934,52
35.91408883,128.8034435,482265.6241,3974437.56,52
35.91408545,128.8034399,482265.3017,3974437.186,52
35.91408208,128.8034364,482264.9793,3974436.813,52
35.9140787,128.8034328,482264.6569,3974436.439,52
35.91407533,128.8034292,482264.3344,3974436.065,52
35.91407195,128.8034257,482264.012,3974435.691,52
35.91406857,128.8034221,482263.6896,3974435.318,52
35.9140652,128.8034185,482263.3671,3974434.944,52
35.91406182,128.803415,482263.0447,3974434.57,52
35.91405845,128.8034114,482262.7223,3974434.196,52
35.91405507,128.8034078,482262.3999,3974433.823,52
35.91405169,128.8034043,482262.0774,3974433.449,52
35.91404832,128.8034007,482261.755,3974433.075,52
35.91404494,128.8033971,482261.4326,3974432.701,52
35.91404157,128.8033936,482261.1101,3974432.327,52
35.91403819,128.80339,482260.7877,3974431.954,52
35.91403482,128.8033864,482260.4653,3974431.58,52
35.91403144,128.8033829,482260.1429,3974431.206,52
35.91402806,128.8033793,482259.8204,3974430.832,52
35.91402469,128.8033758,482259.498,3974430.459,52
35.91402131,128.8033722,482259.1756,3974430.085,52
35.91401794,128.8033686,482258.8531,3974429.711,52
35.91401456,128.8033651,482258.5307,3974429.337,52
35.91401119,128.8033615,482258.2083,3974428.963,52
35.91400781,128.8033579,482257.8859,3974428.59,52
35.91400443,128.8033544,482257.5634,3974428.216,52
35.91399614,128.8033527,482257.4102,3974427.297,52
35.9139934,128.8033569,482257.7944,3974426.991,52
35.91399065,128.8033612,482258.1786,3974426.686,52
35.9139879,128.8033655,482258.5627,3974426.381,52
35.91398516,128.8033697,482258.9469,3974426.075,52
35.91398241,128.803374,482259.3311,3974425.77,52
35.91397966,128.8033783,482259.7152,3974425.464,52
35.91397692,128.8033825,482260.0994,3974425.159,52
35.91397417,128.8033868,482260.4836,3974424.853,52
35.91397142,128.8033911,482260.8678,3974424.548,52
35.91396867,128.8033953,482261.2519,3974424.242,52
35.91396593,128.8033996,482261.6361,3974423.937,52
35.91396318,128.8034039,482262.0203,3974423.631,52
35.91396043,128.8034081,482262.4044,3974423.326,52
35.91395769,128.8034124,482262.7886,3974423.02,52
35.91395494,128.8034167,482263.1728,3974422.715,52
35.91395219,128.8034209,482263.5569,3974422.409,52
35.91394944,128.8034252,482263.9411,3974422.104,52
35.9139467,128.8034294,482264.3253,3974421.799,52
35.91394395,128.8034337,482264.7094,3974421.493,52
35.9139412,128.803438,482265.0936,3974421.188,52
35.91393846,128.8034422,482265.4778,3974420.882,52
35.91393571,128.8034465,482265.8619,3974420.577,52
35.91393296,128.8034508,482266.2461,3974420.271,52
35.91393021,128.803455,482266.6303,3974419.966,52
35.91392747,128.8034593,482267.0145,3974419.66,52
35.91392472,128.8034636,482267.3986,3974419.355,52
35.91392197,128.8034678,482267.7828,3974419.049,52
35.91391923,128.8034721,482268.167,3974418.744,52
35.91391648,128.8034764,482268.5511,3974418.438,52
35.91391373,128.8034806,482268.9353,3974418.133,52
35.91391098,128.8034849,482269.3195,3974417.827,52
35.91390824,128.8034892,482269.7036,3974417.522,52
35.91390549,128.8034934,482270.0878,3974417.217,52
35.91390274,128.8034977,482270.472,3974416.911,52
35.9139,128.8035019,482270.8561,3974416.606,52
35.91389725,128.8035062,482271.2403,3974416.3,52
